pkid,item_code,item_name,drawing_no,quantity,pn,pn_code,order_no,mm,customer_pn,code,remarks,lastupdate,username,logdel
,100895401,HF503-32-01,A102144-001 B,500,,,,,,,,12/1/2017 8:05,marlope,0
,102436901,HF503-32-01(02),A106774-001 B,500,,,,,,,,12/1/2017 8:05,marlope,0
,100628301,HF503-32-02(01),A101966-001 D,300,,,,,,,,12/1/2017 8:05,marlope,0
,100895501,HF503-32-02,A102145-001 B,300,,,,,,,,12/1/2017 8:05,marlope,0
,102436201,HF503-32-02(02),A106826-001 B,300,,,,,,,,12/1/2017 8:05,marlope,0
,101263201,FMS006-2601-0(01),A103871-001 A,800,,,,,,,,12/1/2017 8:05,marlope,0
,101380301,IC306-070-1100(01),A103043-001 B,200,,,,,,,,12/1/2017 8:05,marlope,0
,102601901,IC306-070-1500,A106885-001 A,220,,,,,,,,12/1/2017 8:05,marlope,0
,104213301,IC306-070-1400-1,A110422-001 A,220,,,,,,,,12/1/2017 8:05,marlope,0
,104213401,IC306-070-1401-1,A110422-002 A,220,,,,,,,,12/1/2017 8:05,marlope,0
,101077201,FMS006-2320-0(01),A103196-001 C,500,,,,,,,,12/1/2017 8:05,marlope,0
,102086201,FMS006-2320-0,A103499-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,101195201,HF503-38-01,A103613-001 B,500,,,,,,,,12/1/2017 8:05,marlope,0
,102094401,HF503-38-01(02),A105808-001 C,500,,,,,,,,12/1/2017 8:05,marlope,0
,101602601,IC179Z-44600-5001,A104124-008 C,500,,,,,,,,12/1/2017 8:05,marlope,0
,102775001,IC179-44600-5001(03),A107699-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,101658101,IC307-088-1000,A104645-001 F,270,,,,,,,,12/1/2017 8:05,marlope,0
,101738101,IC307-088-1001,A104645-002 F,270,,,,,,,,12/1/2017 8:05,marlope,0
,104637401,IC307-088-1000-2,A112594-001 A,270,,,,,,,,12/1/2017 8:05,marlope,0
,104637501,IC307-088-1001-2,A112594-002 A,270,,,,,,,,12/1/2017 8:05,marlope,0
,104671601,IC307-088-1000-1,A112550-001 A,270,,,,,,,,12/1/2017 8:05,marlope,0
,102134501,FMS006-2603-0(01),A105711-001 A,800,,,,,,,,12/1/2017 8:05,marlope,0
,102151701,FMS006-2620-0(01),A106010-001 C,800,,,,,,,,12/1/2017 8:05,marlope,0
,102411201,FMS006-2620-0,A106824-001 A,800,,,,,,,,12/1/2017 8:05,marlope,0
,103240001,FMS006-2630-0(01),A108799-001 A,800,,,,,,,,12/1/2017 8:05,marlope,0
,103845801,FMS006-2630-0(02),A110443-001 A,800,,,,,,,,12/1/2017 8:05,marlope,0
,104608201,FMS006-2630-0,A110528-001 A,800,,,,,,,,12/1/2017 8:05,marlope,0
,105219501,FMS006-2620-0(02)VE,A113836-001 A,800,,,,,,,,12/1/2017 8:05,marlope,0
,102066401,PJS008-2100-0,A105576-001 D,1500,,,,,,,,12/1/2017 8:05,marlope,0
,102363001,PJS008-2110-0,A106605-001 C,1500,,,,,,,,12/1/2017 8:05,marlope,0
,102532101,PJS008-2110-0(02),A107204-001 A,1500,,,,,,,,12/1/2017 8:05,marlope,0
,103122501,PJS008-2130-0,A108578-001 A,1500,,,,,,,,12/1/2017 8:05,marlope,0
,103484701,PJS008-2111-0,A109429-001 B,1500,,,,,,,,12/1/2017 8:05,marlope,0
,104538501,PJS008-2130-0(02),A112195-001 A,1500,,,,,,,,12/1/2017 8:05,marlope,0
,105120901,PJS008-2100-0-04,A113827-001 B,1500,,,,,,,,12/1/2017 8:05,marlope,0
,105421301,PJS008-2100-0(05),A114482-001 A,1500,,,,,,,,12/1/2017 8:05,marlope,0
,102322101,HF602-092-01,A106424-001 D,1500,,,,,,,,12/1/2017 8:05,marlope,0
,102421301,HF602-092-01(01),A106425-001 D,1500,,,,,,,,12/1/2017 8:05,marlope,0
,103466801,HF509S-10-03(02),A107767-001 C,3000,,,,,,,,12/1/2017 8:05,marlope,0
,102554901,IC160Z-0324-2401(02),A106862-001 B,500,,,,,,,,12/1/2017 8:05,marlope,0
,103527501,FPS009-2960-0,A109464-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,103801201,FPS009-2961-0,A110293-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,103801401,FPS009-2961-0(01),A110294-001 B,500,,,,,,,K1NA09E00148 1AV4J11B9690G,12/1/2017 8:05,marlope,0
,103907601,FPS009-2962-0,A110596-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,103908401,FPS009-2962-0(01),A110597-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,104084001,FPS009-2960-1,A111020-001 B,500,,,,,,,,12/1/2017 8:05,marlope,0
,104345201,FPS009-2961-0(02),A111371-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,104456401,FPS009-2963-0,A112014-001 B,500,,,,,,,,12/1/2017 8:05,marlope,0
,104524301,FPS009-2961-1(01),A112281-001 B,500,,,,,,,K1NA09E00139,12/1/2017 8:05,marlope,0
,104970301,FPS009-2960-1(01),A113268-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,105012901,FPS009-2964-0,A113454-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,105014301,FPS009-2964-0(01),A113455-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,105116401,FPS009-2960-0-02,A113832-001 B,500,,,,,,,,12/1/2017 8:05,marlope,0
,105165301,FPS009-2961-0(04),A113998-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,104247601,FRS018-2001-0(01),A109438-002 J,400,,,,,,,,12/1/2017 8:05,marlope,0
,104477101,FRS018-2002-0(01),A109438-001 J,400,,,,,,,,12/1/2017 8:05,marlope,0
,104612701,FRS018-2010-0(01),A111577-001 D,400,,,,,,,,12/1/2017 8:05,marlope,0
,104722501,FRS018-2003-0(01),A109438-001 J,400,,,,,,,,12/1/2017 8:05,marlope,0
,103829601,HF601-40-12,A110277-002 F,1000,,,,,,,,12/1/2017 8:05,marlope,0
,103829901,HF601-45-12,A110277-003 F,1000,,,,,,,,12/1/2017 8:05,marlope,0
,104481001,HF601-45-12(01),A112022-003 A,1000,,,,,,,,12/1/2017 8:05,marlope,0
,105435801,HF601-45-12YG,A114664-003 A,1000,,,,,,,,12/1/2017 8:05,marlope,0
,103830201,HF601-50-12,A110277-004 F,1000,,,,,,,,12/1/2017 8:05,marlope,0
,103940201,FPS009-2960-0(01),A110562-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,104414701,FPS009-2961-0(03),A111986-001 A,500,,,,,,,,12/1/2017 8:05,marlope,0
,103974401,IC315-054-1000,A110627-001 C,500,,,,,,,,12/1/2017 8:05,marlope,0
,104000701,IC316-140-1000,A110815-001 B,180,,,,,,,,12/1/2017 8:05,marlope,0
,104296401,IC316-140-1000-1,A111406-001 B,180,,,,,,,,12/1/2017 8:05,marlope,0
,105257501,IC316-140-1000-2-YG,A114122-001 A,180,,,,,,,,12/1/2017 8:05,marlope,0
,102639301,HF509S-10-03,A107259-001 B,3000,,,,,,,,12/1/2017 8:05,marlope,0
,103483201,HF509S-10-03(01),A107702-001 A,3000,,,,,,,,12/1/2017 8:05,marlope,0
,104217601,FPS009-2970-0,A111341-001 A,400,,,,,,,,12/1/2017 8:05,marlope,0
,104414801,FPS009-2970-0(01),A111987-001 A,400,,,,,,,,12/1/2017 8:05,marlope,0
,104653801,FPS009-2970-0(02),A112376-001 A,400,,,,,,,,12/1/2017 8:05,marlope,0
,104356401,HF201P-1101-1,A111800-001 A,250,,,,,,,,12/1/2017 8:05,marlope,0
,104356801,HF201P-1101-1(01),A111801-001 B,250,,,,,,,,12/1/2017 8:05,marlope,0
,104356901,HF201P-1201-1,A111878-001 A,250,,,,,,,,12/1/2017 8:05,marlope,0
,104492501,FPS009-2930-1(01),A111630-001 B,500,,,,,,,,12/1/2017 8:05,marlope,0
,104493101,FPS009-2930-1,A111629-001 B,500,,,,,,,,12/1/2017 8:05,marlope,0
,104506001,HF507S-80-01,A105422-005 E,1500,,,,,,,,12/1/2017 8:05,marlope,0
,104524401,HF507S-80-01(12),A112257-005 A,1500,,,,,,,,12/1/2017 8:05,marlope,0
,105566801,HF507S-80-31(12),A115098-001 A,1500,,,,,,,,12/1/2017 8:05,marlope,0
,104759401,FPS009-2931-1(01),A112803-001 A,450,,,,,,,,12/1/2017 8:05,marlope,0
,104790201,FPS009-4200-0,A112870-001 B,270,,,,,,,,12/1/2017 8:05,marlope,0
,104997301,FPS009-4200-0(02),A113181-001 C,270,,,,,,,K1NA09EA0031,12/1/2017 8:05,marlope,0
,105145501,FPS009-4200-0(03),A113680-001 B,270,,,,,,,,12/1/2017 8:05,marlope,0
,105257101,FPS009-4201-0-VE(01),A114135-001 A,270,,,,,,,,12/1/2017 8:05,marlope,0
,105257201,FPS009-4200-0(01),A112946-001 C,270,,,,,,,,12/1/2017 8:05,marlope,0
,105518301,FPS009-4200-0-VE(04),A114801-001 B,270,,,,,,,,12/1/2017 8:05,marlope,0
,104787601,CN125S-0001,A112884-001 C,600,,,,,,,,12/1/2017 8:05,marlope,0
,105136801,FRS018-2020-0(01),A109438-005 J,400,,,,,,,,12/1/2017 8:05,marlope,0
,105554101,HF601-30-12-VE(05),A114941-002 A,10000,,,,,,,,12/1/2017 8:05,marlope,0
,105554201,HF601-40-12-VE(05),A114941-001 A,1000,,,,,,,,12/1/2017 8:05,marlope,0
,105607301,HF601-45-12-VE(05),A114941-001 A,1000,,,,,,,,12/1/2017 8:05,marlope,0
,105721501,CN121S-056-0004,A115553-001 A,400,,,,,,,,12/1/2017 8:05,marlope,0
,105721701,CN121S-056-0003,A115552-001 A,400,,,,,,,,12/1/2017 8:05,marlope,0
,105948301,FMS006Z-2001-1-VE(01),A115599-001 A,800,,,,,,,,12/1/2017 8:05,marlope,0
,106558501,CN121S-104-0007(01),A116938-001 A,800,,,,,,,,12/1/2017 8:05,marlope,0
,105896001,HF301P-106-4211-VE,A115930-001 G,400,,,,,,,,12/1/2017 8:05,marlope,0
,106207101,CN121S-104-0006,A116628-001 C,500,,,,,,,,12/1/2017 8:05,marlope,0
,106794101,FMS006-2340-0-VE,A117912-001 A,450,,,,,,,,12/1/2017 8:05,marlope,0
,105911601,HF507S-51-32(12),A115099-001 B,1500,,,,,,,,12/1/2017 8:05,marlope,0
,104928201,CN113-230-0001,A112313-001 H,400,,,,,,,,12/1/2017 8:05,marlope,0
,105711301,HF601-32-22-VE,A115505-001 A,2000,,,,,,,,12/1/2017 8:05,marlope,0
,106359501,HF507S-31-02-3001,A109005-004 D,1500,,,,,,,,12/1/2017 8:05,marlope,0
,106240501,HF601-20-02(06),A116993-001 A,2000,,,,,,,,12/1/2017 8:05,marlope,0
,106015501,HF601-20-02M-VE(03),A116259-001 A,2000,,,,,,,,12/1/2017 8:05,marlope,0
,106298401,HF601-20-02-VE,A114506-001 B,2000,,,,,,,,12/1/2017 8:05,marlope,0
,106015601,HF601-30-02M-VE(03),A116259-002 A,2000,,,,,,,,12/1/2017 8:05,marlope,0
,105640401,HF601-30-02-YG,A114968-001 A,2000,,,,,,,,12/1/2017 8:05,marlope,0
,910494301,HF601-20-14-VE(01),A118795-001,1000,,,,,,,,12/1/2017 8:05,marlope,0
,106015701,HF601-50-02M-VE(03),A116259-003 A,2000,,,,,,,,12/1/2017 8:05,marlope,0
,106666601,HF513-30-01-VE,A117318-003 D,1800,,,,,,,,12/1/2017 8:05,marlope,0
,106666201,HF513-30-11-VE,A117333-003 F,1800,,,,,,,,12/1/2017 8:05,marlope,0
,106380001,HF513-40-01-VE,A117318-002 D,1800,,,,,,,,12/1/2017 8:05,marlope,0
,106389101,HF513-40-11-VE,A117333-002 F,1800,,,,,,,,12/1/2017 8:05,marlope,0
,106380601,HF513-50-01-VE,A117318-001 D,1800,,,,,,,,12/1/2017 8:05,marlope,0
,106389201,HF513-50-11-VE,A117333-001 F,1800,,,,,,,,12/1/2017 8:05,marlope,0
,106955001,HF513-40-11-VE(01),A118916-002 A,1800,,,,,,,,12/1/2017 8:05,marlope,0
,106558601,CN121S-056-0005(01),A116940-001 A,240,,,,,14200277,,,12/1/2017 8:05,marlope,0
,106591701,HF107P-0001-0B-VE-01,A116940-001 A,200,,,,520900139013,,,,12/1/2017 8:05,marlope,0
,106591801,HF107P-0001-0C-VE-01,A116940-001 A,200,,,,520900139014,,,,12/1/2017 8:05,marlope,0
,106591901,HF107P-0001-0E-VE-01,A116940-001 A,200,,,,520900139015,,,,12/1/2017 8:05,marlope,0
,101260201,FAP-10-08#2-2-0BF,KL-05522 P,,,,,,,,,12/1/2017 8:05,marlope,0
,000000001,FMS006-3210,,,,,,,,,,12/1/2017 8:05,marlope,0
,000001401,IC-09-P5,KS-20582,,,,,,,,,12/1/2017 8:05,marlope,0
,000068801,IC30-0400-G4,KL-05286 K,,,,,,,,,12/1/2017 8:05,marlope,0
,000069201,IC30-0700-G4,KL-05286 K,,,,,,,,,12/1/2017 8:05,marlope,0
,000069701,IC30-0803-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000070201,IC30-0900-G4,KL-05286 K,,,,,,,,,12/1/2017 8:05,marlope,0
,000070401,IC30-1000-G4,KL-05286 K,,,,,,,,,12/1/2017 8:05,marlope,0
,000070601,IC30-1003-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000070901,IC30-1100-G4,KL-05286 K,,,,,,,,,12/1/2017 8:05,marlope,0
,000071101,IC30-1200-G4,KL-05286 K,,,,,,,,,12/1/2017 8:05,marlope,0
,000071301,IC30-1400-G4,KL-05286 K,,,,,,,,,12/1/2017 8:05,marlope,0
,000071501,IC30-1403-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000072401,IC30-1603-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000073101,IC30-1800-G4,KL-05286 K,,,,,,,,,12/1/2017 8:05,marlope,0
,000073301,IC30-1803-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000073901,IC30-2000-G4,KL-05286 K,,,,,,,,,12/1/2017 8:05,marlope,0
,000074101,IC30-2003-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000074801,IC30-2004-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000075501,IC30-2100-G4,KL-05286 K,,,,,,,,,12/1/2017 8:05,marlope,0
,000075801,IC30-2203-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000076001,IC30-2204-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000076601,IC30-2403-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000076801,IC30-2406-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000077501,IC30-2803-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000077701,IC30-2806-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000078001,IC30-2806-G4W,KL-05323 J,,,,,,,,,12/1/2017 8:05,marlope,0
,000078401,IC30-3206-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000078701,IC30-3606-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000079101,IC30-4006-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000079801,IC30-4206-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000080601,IC30-6409-G4,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000081401,IC38-2804-G4,KL-05392 L,,,,,,,,,12/1/2017 8:05,marlope,0
,000081601,IC38-4206-G4,KL-05392 L,,,,,,,,,12/1/2017 8:05,marlope,0
,000081801,IC38-64075-G4,KL-05392 L,,,,,,,,,12/1/2017 8:05,marlope,0
,000098301,IC-24-8#2,KS-03834 J,,,,,,,,,12/1/2017 8:05,marlope,0
,000098701,IC-31-8#2,KS-03887 H,,,,,,,,,12/1/2017 8:05,marlope,0
,000098901,IC-31-8MF#2,KS-03893 J,,,,,,,,,12/1/2017 8:05,marlope,0
,000099501,IC-25-803#2,KS-20187 E,,,,,,,,,12/1/2017 8:05,marlope,0
,000101701,IC-99-8#2,KL-03039 G,,,,,,,,,12/1/2017 8:05,marlope,0
,000102501,IC-70-8MF#2,KL-02970 G,,,,,,,,,12/1/2017 8:05,marlope,0
,000102901,IC-63-8#2,KL-02862 H,,,,,,,,,12/1/2017 8:05,marlope,0
,000103301,IC-100-8#2,KL-03195 E,,,,,,,,,12/1/2017 8:05,marlope,0
,000103501,IC-100-8MF#2,KL-03195 E,,,,,,,,,12/1/2017 8:05,marlope,0
,000103701,IC-66-4#2,KS-20027 F,,,,,,,,,12/1/2017 8:05,marlope,0
,000103901,IC-66-7#2,KS-20503 C,,,,,,,,,12/1/2017 8:05,marlope,0
,000119001,IC-99-23#2,KL-04303 E,,,,,,,,,12/1/2017 8:05,marlope,0
,000119801,IC-63-2306#2,KL-04304 C,,,,,,,,,12/1/2017 8:05,marlope,0
,000412101,ICC-132-3,KL-07486 C,,,,,,,,,12/1/2017 8:05,marlope,0
,000415901,ICC-100-3,KL-07377 F,,,,,,,,,12/1/2017 8:05,marlope,0
,000533701,IC38-2403-G4,KL-05392 L,,,,,,,,,12/1/2017 8:05,marlope,0
,000542801,ICC-172-5,KL-08261 F,,,,,,,,,12/1/2017 8:05,marlope,0
,000619201,IC149-064-001-B5,KL-08656 G,,,,,,,,,12/1/2017 8:05,marlope,0
,000706001,IC149-100-105-B5,KL-09036 F,,,,,,,,,12/1/2017 8:05,marlope,0
,000706201,IC149-100-005-B5,KL-09036 F,,,,,,,,,12/1/2017 8:05,marlope,0
,000706701,IC142-64075-S4,KL-08481 D,,,,,,,,,12/1/2017 8:05,marlope,0
,000823301,IC30-4006-G4-B,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000823801,IC30-2406-G4-B,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,000823901,IC30-2806-G4-B,KL-05035 N,,,,,,,,,12/1/2017 8:05,marlope,0
,001006901,FAS-1001-1100-2-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001007001,FAS-1001-1100-2-0AF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001008501,FAS-1001-1200-2-0AF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001010001,FAS-1001-2100-2-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001010101,FAS-1001-2100-2-0AF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001013401,FAS-1601-1100-2-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001013501,FAS-1601-1100-2-0AF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001016601,FAS-1601-2100-2-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001016701,FAS-1601-2100-2-0AF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001017001,FAS-1601-2101-2-0BF,KL-06251-00-G,,,,,,,,,12/1/2017 8:05,marlope,0
,001018201,FAS-1601-2200-2-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001020001,FAS-2001-1100-2-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001023001,FAS-2001-2100-2-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001023101,FAS-2001-2100-2-0AF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001024701,FAS-2001-2200-2-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001024801,FAS-2001-2200-2-0AF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001026201,FAS-2601-0001-2,SL-07593 N,,,,,,,,,12/1/2017 8:05,marlope,0
,001029401,FAS-2601-2100-2-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001029501,FAS-2601-2100-2-0AF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001031001,FAS-2601-2200-2-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001031101,FAS-2601-2200-2-0AF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001031401,FAS-2601-2201-2-0AF,KL-06048-00-G,,,,,,,,,12/1/2017 8:05,marlope,0
,001032701,FAS-3001-1100-2-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001035701,FAS-3001-2100-2-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001035801,FAS-3001-2100-2-0AF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001036001,FAS-3001-2101-2-0BF,KL-06251-00-G,,,,,,,,,12/1/2017 8:05,marlope,0
,001039001,FAS-3401-1100-2-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001039101,FAS-3401-1100-2-0AF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001040501,FAS-3401-1200-2-0BF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001042001,FAS-3401-2100-2-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001042101,FAS-3401-2100-2-0AF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001042501,FAS-3401-2101-2-0AF,KL-06251 G,,,,,,,,,12/1/2017 8:05,marlope,0
,001043701,FAS-3401-2200-2-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001045401,FAS-4001-1100-2-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001045501,FAS-4001-1100-2-0AF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001048401,FAS-4001-2100-2-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001048501,FAS-4001-2100-2-0AF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001050101,FAS-4001-2200-2-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001050201,FAS-4001-2200-2-0AF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001051601,FAS-5001-0001-2,SL-07593 N,,,,,,,,,12/1/2017 8:05,marlope,0
,001051801,FAS-5001-1100-2-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001053301,FAS-5001-1200-2-0BF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001054801,FAS-5001-2100-2-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001054901,FAS-5001-2100-2-0AF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001056501,FAS-5001-2200-2-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001056601,FAS-5001-2200-2-0AF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001061201,FAS-6001-2100-2-OBF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001061301,FAS-6001-2100-2-0AF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001062801,FAS-6001-2200-2-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001064501,FAS-6401-1100-2-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001064601,FAS-6401-1100-2-0AF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001067501,FAS-6401-2100-2-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001067601,FAS-6401-2100-2-0AF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001069101,FAS-6401-2200-2-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001069201,FAS-6401-2200-2-0AF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001071001,FAS-1001-1100-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001071301,FAS-1001-1101-0BF,KL-06266 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001072501,FAS-1001-1200-0BF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001074001,FAS-1001-2100-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001074401,FAS-1001-2101-0BF,KL-06251 G,,,,,,,,,12/1/2017 8:05,marlope,0
,001075301,FAS-1001-2104-0BF,KL-06663 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001075601,FAS-1001-2200-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001077601,FAS-1601-1100-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001079101,FAS-1601-1200-0BF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001079401,FAS-1601-1201-0BF,KL-06139 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001080301,FAS-1601-1204-0BF,KL-06662 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001080601,FAS-1601-2100-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001080901,FAS-1601-2101-0BF,KL-06251 G,,,,,,,,,12/1/2017 8:05,marlope,0
,001081801,FAS-1601-2104-0BF,KL-06663 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001082101,FAS-1601-2200-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001084101,FAS-2001-1100-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001085601,FAS-2001-1200-0BF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001087101,FAS-2001-2100-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001087401,FAS-2001-2101-0BF,KL-06251 G,,,,,,,,,12/1/2017 8:05,marlope,0
,001088301,FAS-2001-2104-0BF,KL-06663 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001088601,FAS-2001-2200-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001090501,FAS-2601-1100-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001092001,FAS-2601-1200-0BF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001093501,FAS-2601-2100-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001093801,FAS-2601-2101-0BF,KL-06251-00-G,,,,,,,,,12/1/2017 8:05,marlope,0
,001094701,FAS-2601-2104-0BF,KL-06663 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001095001,FAS-2601-2200-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001096301,FAS-2601-2204-0BF,KL-06664 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001097001,FAS-3001-1100-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001098501,FAS-3001-1200-0BF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001100001,FAS-3001-2100-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001100301,FAS-3001-2101-0BF,KL-06251-00-G,,,,,,,,,12/1/2017 8:05,marlope,0
,001101501,FAS-3001-2200-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001103401,FAS-3401-1100-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001104901,FAS-3401-1200-0BF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001105201,FAS-3401-1201-0BF,KL-06139 D,,,,,,,,,12/1/2017 8:05,marlope,0
